tp,fp,tn,fn,precision,recall,f1_score,runtime
1,4,1,0,0.2,1.0,0.3333333333333333,0.14887213706970215
1,0,5,0,1.0,1.0,1.0,0.12656235694885254
0,1,4,1,0.0,0.0,0.0,0.1511070728302002
1,4,1,0,0.2,1.0,0.3333333333333333,0.1330256462097168
0,1,4,1,0.0,0.0,0.0,0.16369986534118652
1,2,3,0,0.3333333333333333,1.0,0.5,0.14354491233825684
0,2,3,1,0.0,0.0,0.0,0.16416072845458984
0,2,3,1,0.0,0.0,0.0,0.1454143524169922
0,1,4,1,0.0,0.0,0.0,0.14650511741638184
0,1,4,1,0.0,0.0,0.0,0.14928436279296875
0,2,3,1,0.0,0.0,0.0,0.17591452598571777
0,1,4,1,0.0,0.0,0.0,0.16354608535766602
1,4,1,0,0.2,1.0,0.3333333333333333,0.180680513381958
1,4,1,0,0.2,1.0,0.3333333333333333,0.14610648155212402
0,1,4,1,0.0,0.0,0.0,0.13979268074035645
1,3,2,0,0.25,1.0,0.4,0.16432809829711914
1,4,1,0,0.2,1.0,0.3333333333333333,52.74095940589905
1,3,2,0,0.25,1.0,0.4,0.13813161849975586
1,3,2,0,0.25,1.0,0.4,61.86052632331848
0,0,5,1,0,0.0,0.0,0.13074159622192383
0,2,3,1,0.0,0.0,0.0,0.1815032958984375
1,2,3,0,0.3333333333333333,1.0,0.5,0.1309969425201416
0,2,3,1,0.0,0.0,0.0,0.13633251190185547
0,1,4,1,0.0,0.0,0.0,0.13475322723388672
0,3,2,1,0.0,0.0,0.0,0.1719510555267334
0,3,2,1,0.0,0.0,0.0,0.15769529342651367
0,1,4,1,0.0,0.0,0.0,0.14227604866027832
0,3,2,1,0.0,0.0,0.0,0.16276931762695312
1,2,3,0,0.3333333333333333,1.0,0.5,0.14896225929260254
0,2,3,1,0.0,0.0,0.0,0.16224455833435059
1,4,1,0,0.2,1.0,0.3333333333333333,0.5311446189880371
1,2,3,0,0.3333333333333333,1.0,0.5,0.1710646152496338
0,2,3,1,0.0,0.0,0.0,0.14452600479125977
0,2,3,1,0.0,0.0,0.0,0.18714642524719238
1,4,1,0,0.2,1.0,0.3333333333333333,15.38846492767334
1,2,3,0,0.3333333333333333,1.0,0.5,0.2056279182434082
0,1,4,1,0.0,0.0,0.0,0.15414953231811523
1,3,2,0,0.25,1.0,0.4,0.21516847610473633
0,3,2,1,0.0,0.0,0.0,0.16237330436706543
0,0,5,1,0,0.0,0.0,0.14896106719970703
0,1,4,1,0.0,0.0,0.0,0.16550779342651367
0,1,4,1,0.0,0.0,0.0,0.17310452461242676
0,1,4,1,0.0,0.0,0.0,0.20862507820129395
1,4,1,0,0.2,1.0,0.3333333333333333,0.18445110321044922
0,2,3,1,0.0,0.0,0.0,0.13121652603149414
1,3,2,0,0.25,1.0,0.4,0.1522200107574463
1,2,3,0,0.3333333333333333,1.0,0.5,0.18457412719726562
1,1,4,0,0.5,1.0,0.6666666666666666,0.14740896224975586
1,4,1,0,0.2,1.0,0.3333333333333333,7.553435802459717
1,2,3,0,0.3333333333333333,1.0,0.5,0.7823488712310791
