tp,fp,tn,fn,precision,recall,f1_score,runtime
0,1,4,1,0.0,0.0,0.0,24.204375982284546
1,1,4,0,0.5,1.0,0.6666666666666666,24.235675811767578
0,2,3,1,0.0,0.0,0.0,24.004713535308838
0,1,4,1,0.0,0.0,0.0,24.339354515075684
1,4,1,0,0.2,1.0,0.3333333333333333,24.78519868850708
1,2,3,0,0.3333333333333333,1.0,0.5,24.319310426712036
1,3,2,0,0.25,1.0,0.4,24.148415565490723
0,1,4,1,0.0,0.0,0.0,24.028314352035522
0,3,2,1,0.0,0.0,0.0,24.162672758102417
1,0,5,0,1.0,1.0,1.0,24.94917345046997
0,3,2,1,0.0,0.0,0.0,23.93457818031311
1,1,4,0,0.5,1.0,0.6666666666666666,24.245289087295532
0,2,3,1,0.0,0.0,0.0,24.449810028076172
1,1,4,0,0.5,1.0,0.6666666666666666,24.499511241912842
1,2,3,0,0.3333333333333333,1.0,0.5,24.524317026138306
0,2,3,1,0.0,0.0,0.0,24.97372603416443
1,1,4,0,0.5,1.0,0.6666666666666666,23.98330569267273
0,1,4,1,0.0,0.0,0.0,24.470455408096313
1,0,5,0,1.0,1.0,1.0,24.2666232585907
0,2,3,1,0.0,0.0,0.0,24.41430687904358
0,2,3,1,0.0,0.0,0.0,24.289061307907104
1,3,2,0,0.25,1.0,0.4,24.476630210876465
0,3,2,1,0.0,0.0,0.0,24.631155967712402
1,2,3,0,0.3333333333333333,1.0,0.5,24.340503454208374
0,1,4,1,0.0,0.0,0.0,24.540489435195923
1,2,3,0,0.3333333333333333,1.0,0.5,24.259914875030518
1,1,4,0,0.5,1.0,0.6666666666666666,24.323953866958618
0,2,3,1,0.0,0.0,0.0,24.187018394470215
1,2,3,0,0.3333333333333333,1.0,0.5,24.63378357887268
0,1,4,1,0.0,0.0,0.0,24.226197004318237
0,3,2,1,0.0,0.0,0.0,24.167664289474487
1,1,4,0,0.5,1.0,0.6666666666666666,24.267722845077515
0,3,2,1,0.0,0.0,0.0,24.052483558654785
1,2,3,0,0.3333333333333333,1.0,0.5,24.46552276611328
0,1,4,1,0.0,0.0,0.0,24.06396985054016
0,3,2,1,0.0,0.0,0.0,24.288057327270508
0,2,3,1,0.0,0.0,0.0,24.45187783241272
1,3,2,0,0.25,1.0,0.4,24.02267813682556
0,2,3,1,0.0,0.0,0.0,24.374815702438354
0,1,4,1,0.0,0.0,0.0,24.311441898345947
0,1,4,1,0.0,0.0,0.0,24.348061323165894
0,1,4,1,0.0,0.0,0.0,24.2647488117218
0,2,3,1,0.0,0.0,0.0,24.099191188812256
1,2,3,0,0.3333333333333333,1.0,0.5,24.066569328308105
1,2,3,0,0.3333333333333333,1.0,0.5,24.44374442100525
0,1,4,1,0.0,0.0,0.0,23.87713932991028
0,3,2,1,0.0,0.0,0.0,23.934087991714478
0,2,3,1,0.0,0.0,0.0,24.07365918159485
0,2,3,1,0.0,0.0,0.0,24.49202275276184
0,5,0,1,0.0,0.0,0.0,24.26158571243286
