tp,fp,tn,fn,precision,recall,f1_score,runtime
1,1,4,0,0.5,1.0,0.6666666666666666,46.37472629547119
1,1,4,0,0.5,1.0,0.6666666666666666,47.38789391517639
0,2,3,1,0.0,0.0,0.0,46.98123860359192
1,1,4,0,0.5,1.0,0.6666666666666666,46.662646532058716
1,4,1,0,0.2,1.0,0.3333333333333333,46.90769076347351
1,1,4,0,0.5,1.0,0.6666666666666666,46.23324489593506
1,3,2,0,0.25,1.0,0.4,47.1887948513031
1,3,2,0,0.25,1.0,0.4,47.11176300048828
0,3,2,1,0.0,0.0,0.0,46.46208643913269
0,3,2,1,0.0,0.0,0.0,46.62064743041992
0,3,2,1,0.0,0.0,0.0,47.08865427970886
0,0,5,1,0,0.0,0.0,46.10182499885559
0,2,3,1,0.0,0.0,0.0,46.80065703392029
0,2,3,1,0.0,0.0,0.0,47.30339169502258
0,1,4,1,0.0,0.0,0.0,47.388628005981445
1,0,5,0,1.0,1.0,1.0,46.147104263305664
1,1,4,0,0.5,1.0,0.6666666666666666,46.820788621902466
1,2,3,0,0.3333333333333333,1.0,0.5,45.86343598365784
1,3,2,0,0.25,1.0,0.4,46.55130410194397
0,2,3,1,0.0,0.0,0.0,47.09083580970764
1,2,3,0,0.3333333333333333,1.0,0.5,46.91642165184021
0,4,1,1,0.0,0.0,0.0,46.53978967666626
0,3,2,1,0.0,0.0,0.0,46.46285653114319
1,1,4,0,0.5,1.0,0.6666666666666666,47.50227761268616
0,1,4,1,0.0,0.0,0.0,46.81328225135803
0,1,4,1,0.0,0.0,0.0,47.43665909767151
1,2,3,0,0.3333333333333333,1.0,0.5,46.05401253700256
0,2,3,1,0.0,0.0,0.0,46.39875793457031
1,1,4,0,0.5,1.0,0.6666666666666666,46.76662254333496
0,2,3,1,0.0,0.0,0.0,46.551382064819336
0,1,4,1,0.0,0.0,0.0,47.25028872489929
1,1,4,0,0.5,1.0,0.6666666666666666,47.48462414741516
1,1,4,0,0.5,1.0,0.6666666666666666,47.04641127586365
0,1,4,1,0.0,0.0,0.0,47.61309337615967
1,0,5,0,1.0,1.0,1.0,46.01861047744751
0,0,5,1,0,0.0,0.0,46.32335591316223
0,2,3,1,0.0,0.0,0.0,46.42146348953247
1,2,3,0,0.3333333333333333,1.0,0.5,47.12203931808472
1,2,3,0,0.3333333333333333,1.0,0.5,47.12576627731323
1,2,3,0,0.3333333333333333,1.0,0.5,47.19115662574768
1,1,4,0,0.5,1.0,0.6666666666666666,46.6357581615448
0,2,3,1,0.0,0.0,0.0,46.75167369842529
1,1,4,0,0.5,1.0,0.6666666666666666,46.65734910964966
1,1,4,0,0.5,1.0,0.6666666666666666,46.903099060058594
1,2,3,0,0.3333333333333333,1.0,0.5,46.838908433914185
0,2,3,1,0.0,0.0,0.0,47.11869406700134
0,2,3,1,0.0,0.0,0.0,46.78510141372681
0,3,2,1,0.0,0.0,0.0,46.886807680130005
1,2,3,0,0.3333333333333333,1.0,0.5,46.335174560546875
0,2,3,1,0.0,0.0,0.0,47.39791798591614
