tp,fp,tn,fn,precision,recall,f1_score,runtime,duration
0,1,4,1,0.0,0.0,0.0,37.81830382347107,9.9
0,1,4,1,0.0,0.0,0.0,38.08151888847351,10.0
0,1,4,1,0.0,0.0,0.0,38.25003266334534,19.900000000000002
0,2,3,1,0.0,0.0,0.0,37.98364758491516,9.9
0,3,2,1,0.0,0.0,0.0,38.4547073841095,9.9
0,1,4,1,0.0,0.0,0.0,38.34961128234863,9.9
0,1,4,1,0.0,0.0,0.0,37.856932640075684,9.9
1,1,4,0,0.5,1.0,0.6666666666666666,39.406355142593384,40.0
1,2,3,0,0.3333333333333333,1.0,0.5,38.048423051834106,9.9
0,3,2,1,0.0,0.0,0.0,39.611125469207764,9.9
0,1,4,1,0.0,0.0,0.0,39.29751658439636,9.9
1,1,4,0,0.5,1.0,0.6666666666666666,40.72386574745178,9.9
1,0,5,0,1.0,1.0,1.0,39.79068994522095,9.9
0,0,5,1,0,0.0,0.0,37.840646505355835,10.0
1,2,3,0,0.3333333333333333,1.0,0.5,38.15621066093445,10.0
0,0,5,1,0,0.0,0.0,38.11772561073303,29.900000000000002
0,1,4,1,0.0,0.0,0.0,38.002432107925415,9.9
0,2,3,1,0.0,0.0,0.0,39.79679822921753,19.900000000000002
0,2,3,1,0.0,0.0,0.0,39.001158475875854,19.900000000000002
0,0,5,1,0,0.0,0.0,39.086488008499146,29.900000000000002
0,2,3,1,0.0,0.0,0.0,38.68532967567444,19.900000000000002
1,1,4,0,0.5,1.0,0.6666666666666666,39.92377686500549,9.9
1,0,5,0,1.0,1.0,1.0,40.066645860672,9.9
0,0,5,1,0,0.0,0.0,38.98332619667053,10.0
1,2,3,0,0.3333333333333333,1.0,0.5,39.34373378753662,39.900000000000006
0,0,5,1,0,0.0,0.0,39.21069312095642,19.900000000000002
0,1,4,1,0.0,0.0,0.0,37.467055320739746,39.900000000000006
0,2,3,1,0.0,0.0,0.0,37.77191662788391,9.9
0,1,4,1,0.0,0.0,0.0,40.115267753601074,9.9
1,2,3,0,0.3333333333333333,1.0,0.5,38.84822463989258,10.0
0,2,3,1,0.0,0.0,0.0,38.35665702819824,9.9
1,1,4,0,0.5,1.0,0.6666666666666666,40.58583045005798,29.900000000000002
0,2,3,1,0.0,0.0,0.0,37.78990697860718,9.9
0,0,5,1,0,0.0,0.0,38.96652674674988,29.900000000000002
0,2,3,1,0.0,0.0,0.0,38.2115912437439,9.9
0,2,3,1,0.0,0.0,0.0,38.28889322280884,28.400000000000002
0,3,2,1,0.0,0.0,0.0,39.52979493141174,9.9
0,1,4,1,0.0,0.0,0.0,37.79521870613098,10.0
0,1,4,1,0.0,0.0,0.0,38.712549686431885,9.9
0,0,5,1,0,0.0,0.0,38.89896774291992,9.9
0,1,4,1,0.0,0.0,0.0,38.869576930999756,20.0
0,1,4,1,0.0,0.0,0.0,37.58084774017334,19.900000000000002
0,0,5,1,0,0.0,0.0,37.69155788421631,30.0
0,1,4,1,0.0,0.0,0.0,37.77149271965027,29.900000000000002
0,2,3,1,0.0,0.0,0.0,37.76085448265076,9.9
0,0,5,1,0,0.0,0.0,38.73768496513367,10.0
0,1,4,1,0.0,0.0,0.0,37.34575390815735,20.0
0,1,4,1,0.0,0.0,0.0,38.15789008140564,9.9
0,1,4,1,0.0,0.0,0.0,38.472490072250366,19.900000000000002
1,0,5,0,1.0,1.0,1.0,38.49913001060486,30.0
0,1,4,1,0.0,0.0,0.0,38.35775423049927,20.0
0,1,4,1,0.0,0.0,0.0,38.90671467781067,10.0
1,0,5,0,1.0,1.0,1.0,39.57187247276306,9.9
0,0,5,1,0,0.0,0.0,38.271809816360474,19.900000000000002
1,3,2,0,0.25,1.0,0.4,38.66863131523132,9.9
0,1,4,1,0.0,0.0,0.0,41.8085572719574,20.0
1,2,3,0,0.3333333333333333,1.0,0.5,38.03830432891846,10.0
1,2,3,0,0.3333333333333333,1.0,0.5,38.13993763923645,9.9
0,0,5,1,0,0.0,0.0,38.89285850524902,80.0
0,1,4,1,0.0,0.0,0.0,39.03386664390564,19.900000000000002
1,0,5,0,1.0,1.0,1.0,39.41651797294617,9.9
0,1,4,1,0.0,0.0,0.0,39.64717650413513,9.9
0,2,3,1,0.0,0.0,0.0,38.22992277145386,10.0
0,0,5,1,0,0.0,0.0,37.83317160606384,29.900000000000002
0,1,4,1,0.0,0.0,0.0,37.576740741729736,10.0
0,1,4,1,0.0,0.0,0.0,39.77258539199829,20.0
0,1,4,1,0.0,0.0,0.0,37.48105502128601,30.0
0,0,5,1,0,0.0,0.0,39.98317050933838,29.900000000000002
1,2,3,0,0.3333333333333333,1.0,0.5,39.82044076919556,19.900000000000002
1,1,4,0,0.5,1.0,0.6666666666666666,37.676260471343994,20.0
0,2,3,1,0.0,0.0,0.0,38.878767013549805,40.0
1,2,3,0,0.3333333333333333,1.0,0.5,37.70296835899353,10.0
1,0,5,0,1.0,1.0,1.0,38.617698431015015,19.900000000000002
1,1,4,0,0.5,1.0,0.6666666666666666,39.16725492477417,40.0
0,2,3,1,0.0,0.0,0.0,39.68653964996338,9.9
0,2,3,1,0.0,0.0,0.0,38.646257638931274,19.900000000000002
0,3,2,1,0.0,0.0,0.0,39.07254958152771,10.0
1,1,4,0,0.5,1.0,0.6666666666666666,40.506383180618286,10.0
0,1,4,1,0.0,0.0,0.0,38.222272872924805,9.9
0,0,5,1,0,0.0,0.0,38.22811698913574,40.0
0,2,3,1,0.0,0.0,0.0,37.76251816749573,9.9
0,0,5,1,0,0.0,0.0,39.576067209243774,59.900000000000006
0,1,4,1,0.0,0.0,0.0,37.981754302978516,9.9
0,3,2,1,0.0,0.0,0.0,37.55056357383728,9.9
0,1,4,1,0.0,0.0,0.0,37.55730390548706,19.900000000000002
0,1,4,1,0.0,0.0,0.0,38.05178785324097,9.9
0,0,5,1,0,0.0,0.0,38.6522536277771,20.0
0,0,5,1,0,0.0,0.0,38.21700668334961,19.900000000000002
0,2,3,1,0.0,0.0,0.0,38.64358925819397,20.0
1,1,4,0,0.5,1.0,0.6666666666666666,39.55568552017212,9.9
1,1,4,0,0.5,1.0,0.6666666666666666,39.123629093170166,10.0
0,1,4,1,0.0,0.0,0.0,40.44137907028198,19.900000000000002
0,1,4,1,0.0,0.0,0.0,38.37820267677307,10.0
0,1,4,1,0.0,0.0,0.0,37.94371294975281,9.9
0,2,3,1,0.0,0.0,0.0,38.55798125267029,10.0
1,5,0,0,0.16666666666666666,1.0,0.2857142857142857,38.41405963897705,10.0
0,0,5,1,0,0.0,0.0,37.64400768280029,10.0
1,0,5,0,1.0,1.0,1.0,37.63874626159668,10.0
0,2,3,1,0.0,0.0,0.0,38.087610960006714,9.9
0,0,5,1,0,0.0,0.0,38.448296308517456,19.900000000000002
0,2,3,1,0.0,0.0,0.0,38.25785303115845,39.900000000000006
0,0,5,1,0,0.0,0.0,38.200698137283325,30.0
0,0,5,1,0,0.0,0.0,37.57402324676514,9.9
0,2,3,1,0.0,0.0,0.0,38.47208261489868,20.0
1,0,5,0,1.0,1.0,1.0,38.052183628082275,30.0
0,0,5,1,0,0.0,0.0,37.52513146400452,10.0
1,3,2,0,0.25,1.0,0.4,38.518147230148315,9.9
0,0,5,1,0,0.0,0.0,39.71674466133118,10.0
0,2,3,1,0.0,0.0,0.0,39.359904527664185,9.9
0,2,3,1,0.0,0.0,0.0,38.837085247039795,9.9
1,1,4,0,0.5,1.0,0.6666666666666666,39.499093532562256,10.0
0,1,4,1,0.0,0.0,0.0,37.559974670410156,9.9
0,1,4,1,0.0,0.0,0.0,38.89391565322876,49.900000000000006
