tp,fp,tn,fn,precision,recall,f1_score,runtime
0,0,5,1,0,0.0,0.0,0.03683900833129883
0,0,5,1,0,0.0,0.0,0.05132913589477539
0,0,5,1,0,0.0,0.0,0.046033382415771484
0,0,5,1,0,0.0,0.0,0.04773664474487305
0,0,5,1,0,0.0,0.0,0.030896663665771484
0,0,5,1,0,0.0,0.0,0.040158748626708984
0,0,5,1,0,0.0,0.0,0.04903745651245117
0,0,5,1,0,0.0,0.0,0.03134584426879883
1,1,4,0,0.5,1.0,0.6666666666666666,0.046710968017578125
0,0,5,1,0,0.0,0.0,0.03184056282043457
0,0,5,1,0,0.0,0.0,0.04355430603027344
1,0,5,0,1.0,1.0,1.0,0.045580387115478516
0,1,4,1,0.0,0.0,0.0,0.04177498817443848
0,0,5,1,0,0.0,0.0,0.037360191345214844
0,0,5,1,0,0.0,0.0,0.0271303653717041
0,0,5,1,0,0.0,0.0,0.03558039665222168
0,0,5,1,0,0.0,0.0,0.02727651596069336
0,0,5,1,0,0.0,0.0,0.03466510772705078
0,0,5,1,0,0.0,0.0,0.0362396240234375
0,0,5,1,0,0.0,0.0,0.04022860527038574
0,0,5,1,0,0.0,0.0,0.05234122276306152
0,0,5,1,0,0.0,0.0,0.03352475166320801
0,0,5,1,0,0.0,0.0,0.03560590744018555
0,0,5,1,0,0.0,0.0,0.03776836395263672
0,0,5,1,0,0.0,0.0,0.039212942123413086
0,0,5,1,0,0.0,0.0,0.04099392890930176
0,0,5,1,0,0.0,0.0,0.04836845397949219
0,0,5,1,0,0.0,0.0,0.03802895545959473
0,0,5,1,0,0.0,0.0,0.03402447700500488
0,0,5,1,0,0.0,0.0,0.03576946258544922
0,0,5,1,0,0.0,0.0,0.03011608123779297
1,1,4,0,0.5,1.0,0.6666666666666666,0.06525182723999023
0,0,5,1,0,0.0,0.0,0.03346967697143555
0,0,5,1,0,0.0,0.0,0.036188364028930664
0,0,5,1,0,0.0,0.0,0.04824995994567871
0,0,5,1,0,0.0,0.0,0.03314566612243652
0,0,5,1,0,0.0,0.0,0.03869819641113281
0,0,5,1,0,0.0,0.0,0.03982686996459961
0,0,5,1,0,0.0,0.0,0.03673362731933594
0,0,5,1,0,0.0,0.0,0.041754961013793945
0,0,5,1,0,0.0,0.0,0.03629922866821289
0,0,5,1,0,0.0,0.0,0.04154658317565918
0,0,5,1,0,0.0,0.0,0.055330514907836914
0,0,5,1,0,0.0,0.0,0.0316007137298584
0,1,4,1,0.0,0.0,0.0,0.03136301040649414
0,1,4,1,0.0,0.0,0.0,0.04546689987182617
0,1,4,1,0.0,0.0,0.0,0.03277850151062012
0,0,5,1,0,0.0,0.0,0.044127464294433594
0,0,5,1,0,0.0,0.0,0.036107778549194336
0,0,5,1,0,0.0,0.0,0.037928104400634766
0,0,5,1,0,0.0,0.0,0.0507509708404541
1,0,5,0,1.0,1.0,1.0,0.03928089141845703
0,0,5,1,0,0.0,0.0,0.03472399711608887
1,0,5,0,1.0,1.0,1.0,0.036589622497558594
0,0,5,1,0,0.0,0.0,0.03628706932067871
0,0,5,1,0,0.0,0.0,0.030556201934814453
0,0,5,1,0,0.0,0.0,0.03340005874633789
0,1,4,1,0.0,0.0,0.0,0.037979841232299805
1,1,4,0,0.5,1.0,0.6666666666666666,0.03959465026855469
0,0,5,1,0,0.0,0.0,0.027934551239013672
0,0,5,1,0,0.0,0.0,0.046370506286621094
0,0,5,1,0,0.0,0.0,0.03750753402709961
0,0,5,1,0,0.0,0.0,0.03960895538330078
0,0,5,1,0,0.0,0.0,0.043859004974365234
0,0,5,1,0,0.0,0.0,0.03485369682312012
0,0,5,1,0,0.0,0.0,0.03546023368835449
0,0,5,1,0,0.0,0.0,0.0357060432434082
